Time_UNIT_sec,INS.Accel.A_x_UNIT_m/s2,INS.Accel.A_y_UNIT_m/s2,INS.Accel.A_z_UNIT_m/s2,INS.Gyro.p_UNIT_deg/s,INS.Gyro.q_UNIT_deg/s,INS.Gyro.r_UNIT_deg/s,INS.Euler.Roll_UNIT_deg,INS.Euler.Pitch_UNIT_deg,INS.Euler.Yaw_UNIT_deg,INS.GPS.P_n_UNIT_m_FRAME_O,INS.GPS.P_e_UNIT_m_FRAME_O,INS.GPS.P_d_UNIT_m_FRAME_O,INS.GPS.V_n_UNIT_m/s_FRAME_O,INS.GPS.V_e_UNIT_m/s_FRAME_O,INS.GPS.V_d_UNIT_m/s_FRAME_O,Airdata.Vair_UNIT_m/s,Airdata.AoA_UNIT_deg,Airdata.AoS_UNIT_deg
712.81,-0.9562442,0.36073335,-9.0523092,7.9008508,-5.2581987,-0.35580368,-5.7343692,-0.45156544,-122.09442,50.311114,-177.76535,-48.096561,-13.35964,-21.538052,-0.78529506,23.721774,-2.4064039,-0.45657063
712.82,-0.87791234,0.3556547,-9.0388694,8.1944104,-5.2060347,-0.77532791,-5.6395208,-0.5159832,-122.09981,50.18491,-177.98113,-48.136763,-13.353906,-21.529134,-0.77600994,23.710944,-2.447127,-0.4448013
712.83,-0.79570522,0.076027828,-9.1255482,8.1850544,-3.7448944,-1.3864576,-5.5700404,-0.56853279,-122.09434,50.057173,-178.19444,-48.213172,-13.356734,-21.522347,-0.77192791,23.707574,-2.4911251,-0.46198088
712.84,-0.81206448,-0.15247777,-9.1067019,8.4914667,-1.9384243,-2.8613226,-5.4972257,-0.59935469,-122.10585,49.927845,-178.40735,-48.238303,-13.362632,-21.510491,-0.76401705,23.701638,-2.5044672,-0.48296021
712.85,-0.91217741,-0.072715431,-9.1417282,8.532174,-0.59462598,-4.8208189,-5.3957435,-0.60289105,-122.1421,49.797885,-178.62116,-48.212797,-13.370868,-21.495899,-0.75583236,23.694542,-2.4883995,-0.49344867
712.86,-0.82482561,0.18200097,-9.3913167,7.5377891,0.016603769,-6.43375,-5.3007009,-0.60880329,-122.20896,49.667905,-178.83564,-48.177098,-13.371183,-21.484726,-0.74657768,23.685306,-2.4675376,-0.45248003
712.87,-0.74891043,0.40346812,-9.5428442,6.3916644,0.19769038,-7.3806955,-5.2391958,-0.61594692,-122.27994,49.537948,-179.05057,-48.166353,-13.370204,-21.475949,-0.74536732,23.677299,-2.4665619,-0.39714438
712.88,-0.64692596,0.31070536,-9.5755109,7.0707427,0.49282388,-7.6588151,-5.1951966,-0.62176744,-122.35734,49.407239,-179.26762,-48.157679,-13.372656,-21.471582,-0.74768407,23.67435,-2.4720475,-0.33418947
712.89,-0.70425035,0.29877013,-9.3220227,9.8469697,0.70781742,-8.2760746,-5.1249618,-0.62030037,-122.43632,49.276683,-179.48487,-48.153467,-13.372737,-21.46263,-0.74231385,23.665736,-2.4520428,-0.27357437
712.9,-0.76260557,0.39779249,-9.1127427,12.183986,0.4241531,-8.3879721,-5.000144,-0.61662152,-122.51437,49.146574,-179.70179,-48.161877,-13.378966,-21.453491,-0.73628634,23.660107,-2.4290682,-0.22815194
712.91,-0.64517963,0.47603788,-9.1859261,12.873421,-0.53609063,-8.0762839,-4.8398837,-0.61992358,-122.61675,49.016103,-179.92032,-48.137025,-13.373508,-21.445161,-0.72657242,23.650192,-2.4004594,-0.13593641
712.92,-0.63112216,0.49755576,-9.0878346,12.845073,-1.8596073,-7.9550335,-4.7239775,-0.63720553,-122.68686,48.886178,-180.1373,-48.133744,-13.371223,-21.441663,-0.72111501,23.646155,-2.3988177,-0.071532575
712.93,-0.51136651,0.26241865,-8.8553397,13.129317,-3.0696202,-8.0122944,-4.6149786,-0.67101071,-122.75032,48.756829,-180.35369,-48.148426,-13.374487,-21.437464,-0.7196248,23.644859,-2.424819,-0.023545496
712.94,-0.65080814,0.085014598,-8.5083988,14.394584,-3.620835,-8.5788761,-4.46594,-0.71658393,-122.83649,48.627865,-180.57025,-48.142303,-13.374732,-21.428203,-0.7047438,23.637311,-2.4292019,0.042096541
712.95,-0.7467288,0.05726994,-8.2873456,14.816132,-3.1514724,-8.4714149,-4.3078061,-0.76520878,-122.9291,48.498647,-180.78546,-48.109148,-13.379744,-21.422515,-0.68704669,23.635188,-2.4299136,0.10537009
712.96,-0.6909831,0.11407006,-8.5512561,14.292075,-1.940735,-7.6654859,-4.152628,-0.80385133,-123.01111,48.369843,-180.99873,-48.12659,-13.378156,-21.410553,-0.67187495,23.62431,-2.4281911,0.16224314
712.97,-0.61143025,0.18214004,-8.9589601,14.788549,-0.85988279,-7.3319016,-4.0254333,-0.81645439,-123.07345,48.241722,-181.21121,-48.176068,-13.3792,-21.404201,-0.65963241,23.618721,-2.4085339,0.20305302
712.98,-0.42156348,0.14618165,-9.312856,16.046248,-0.55878148,-7.3832986,-3.8873898,-0.81569941,-123.13936,48.112072,-181.42631,-48.204205,-13.380647,-21.399619,-0.65544217,23.615258,-2.3947578,0.24945337
712.99,-0.51846592,0.00075852053,-9.3362421,17.17078,-1.0290982,-7.272885,-3.6958824,-0.82781515,-123.22758,47.981674,-181.64303,-48.164744,-13.384018,-21.395546,-0.65275577,23.613616,-2.3967059,0.31262043
713,-0.60789535,-0.12614733,-9.0384726,17.158425,-1.4174702,-6.5833174,-3.5098301,-0.85080541,-123.30061,47.850806,-181.8592,-48.126805,-13.388112,-21.389575,-0.65024093,23.61072,-2.4116605,0.35645584
713.01,-0.81538836,-0.10766017,-8.757588,16.946236,-0.92194684,-5.0886779,-3.3504378,-0.87377128,-123.35255,47.720504,-182.07518,-48.134168,-13.390051,-21.376675,-0.63816233,23.600875,-2.4054277,0.37534435
713.02,-0.79675827,-0.058678085,-8.7401324,18.423252,0.29420817,-3.6633932,-3.1973974,-0.88389421,-123.40109,47.590925,-182.29137,-48.152496,-13.393075,-21.370475,-0.62362356,23.596933,-2.3798161,0.39823911
713.03,-0.70403207,0.0057314675,-9.1023546,21.390578,1.5114214,-2.6880845,-3.0010092,-0.87230818,-123.42852,47.461279,-182.50742,-48.178006,-13.388768,-21.359499,-0.61312603,23.585262,-2.3439243,0.40624069
713.04,-0.75009619,-0.047253472,-9.5276476,23.988281,2.1187538,-1.9238084,-2.7605966,-0.84717711,-123.4461,47.332476,-182.72251,-48.226173,-13.393396,-21.355466,-0.60917955,23.583102,-2.3109937,0.39613003
713.05,-0.70757107,-0.10092325,-9.7173464,25.51069,2.096472,-1.5756756,-2.4972227,-0.82376148,-123.46801,47.203406,-182.9382,-48.281162,-13.393931,-21.347627,-0.61014005,23.576831,-2.2917224,0.3937866
713.06,-0.91265997,0.10189964,-9.672583,26.917792,1.7161333,-1.3975068,-2.2483766,-0.80698704,-123.4825,47.074101,-183.15428,-48.325752,-13.394703,-21.337101,-0.61104368,23.569157,-2.2794119,0.38109308
713.07,-0.78866428,0.28719632,-9.6684457,28.534793,1.4105277,-1.2955976,-1.980372,-0.79117829,-123.49368,46.944653,-183.37076,-48.32867,-13.394285,-21.330552,-0.60752913,23.564049,-2.2570703,0.37183062
713.08,-0.62864415,0.37586651,-9.7912444,30.231979,1.2909578,-0.9381567,-1.6720889,-0.78051319,-123.50651,46.815309,-183.58727,-48.300526,-13.383445,-21.323933,-0.60410818,23.552788,-2.2400319,0.38426675
713.09,-0.60907636,0.19145031,-9.9507141,31.170507,1.2760875,-0.08406313,-1.3576919,-0.76870313,-123.52322,46.686744,-183.8032,-48.317283,-13.383413,-21.325626,-0.60722531,23.554522,-2.2373168,0.39125366
713.1,-0.63013789,-0.046779028,-9.9426441,32.369084,1.9549436,1.1940977,-1.0474443,-0.75513287,-123.5165,46.558512,-184.01817,-48.35789,-13.38258,-21.321489,-0.61123063,23.550815,-2.2359967,0.36886432
713.11,-0.92679552,0.036311606,-9.8583889,35.026317,3.0207265,2.0617189,-0.73407198,-0.7405303,-123.49437,46.430342,-184.23264,-48.371541,-13.383417,-21.310752,-0.61193773,23.542067,-2.2261418,0.31778861
713.12,-0.90876943,0.22503646,-9.9554216,38.653452,4.0449623,2.0684016,-0.3661722,-0.69617059,-123.46281,46.302946,-184.44747,-48.356208,-13.379398,-21.304171,-0.60905401,23.534007,-2.1774621,0.2714237
713.13,-0.76387581,0.39446739,-10.227791,41.648976,4.7413371,2.1382838,0.051719241,-0.64601568,-123.44837,46.176038,-184.6624,-48.326547,-13.366969,-21.298332,-0.61132413,23.52204,-2.1355178,0.25948059
713.14,-0.66456648,0.22377126,-10.496522,42.614646,4.6586085,2.993279,0.49109153,-0.59933099,-123.43697,46.049161,-184.87711,-48.320448,-13.36229,-21.299297,-0.61923333,23.521109,-2.1100884,0.24293754
713.15,-0.63887045,0.0072424757,-10.547858,43.465961,4.524374,4.363338,0.91855331,-0.55201979,-123.40009,45.922371,-185.0911,-48.342777,-13.357,-21.29739,-0.6283314,23.517811,-2.0864504,0.19861676
713.16,-0.81701927,0.053504525,-10.516182,45.847213,4.5709522,4.708405,1.3296358,-0.51212109,-123.33537,45.794793,-185.30434,-48.343779,-13.35594,-21.290235,-0.63567941,23.512427,-2.064445,0.1091652
713.17,-0.77767999,0.22789561,-10.581305,49.778751,4.685358,3.3948482,1.8036829,-0.4675522,-123.27746,45.666641,-185.51872,-48.292552,-13.348101,-21.285317,-0.64076442,23.504939,-2.0319787,0.041114864
713.18,-0.72148379,0.48726531,-10.625415,53.615784,4.8883951,1.1054312,2.3387437,-0.41848194,-123.2574,45.536797,-185.73589,-48.233785,-13.334508,-21.283221,-0.64836845,23.495655,-2.0024764,0.025330658
713.19,-0.69335463,0.41035714,-10.566623,55.516523,5.0286986,-0.65930768,2.9014343,-0.36915331,-123.26172,45.40671,-185.95325,-48.211351,-13.325161,-21.287364,-0.65966536,23.494758,-1.9822577,0.032588813
713.2,-0.74745777,0.24547835,-10.351973,56.202931,5.4425922,-1.2521665,3.4610192,-0.31840633,-123.27787,45.276606,-186.17032,-48.210238,-13.31116,-21.287567,-0.6654251,23.488006,-1.9488479,0.057205729
713.21,-0.9488977,0.16127518,-10.220394,56.641758,6.1170294,-1.3207545,4.0184989,-0.26436922,-123.28734,45.146067,-186.38659,-48.204287,-13.303335,-21.2828,-0.6686025,23.480583,-1.9046606,0.055720831
713.22,-0.9599866,0.11541351,-10.480666,57.152805,6.4613412,-1.292189,4.590658,-0.19554287,-123.29042,45.015448,-186.60227,-48.159126,-13.290436,-21.280358,-0.6698968,23.47168,-1.8419328,0.062423652
713.23,-0.96814527,0.18396799,-10.905371,57.199163,6.2475684,-1.6206511,5.1689562,-0.12098839,-123.29943,44.885213,-186.81702,-48.159274,-13.274308,-21.27725,-0.67639918,23.460451,-1.7877783,0.081724494
713.24,-0.95623752,0.13380229,-11.222783,57.793838,5.7796762,-2.5311655,5.7435921,-0.062790613,-123.31024,44.754394,-187.03148,-48.163076,-13.26012,-21.278057,-0.69296071,23.454628,-1.7747078,0.099556779
713.25,-0.98548636,0.18080557,-11.291116,59.627082,5.3602399,-3.6203437,6.3021295,-0.012134137,-123.3304,44.623573,-187.2462,-48.108507,-13.243183,-21.27679,-0.70890163,23.445263,-1.7696875,0.12898972
713.26,-0.99990358,0.22386475,-11.112579,61.666156,4.9492547,-3.9428116,6.9138734,0.05069688,-123.37214,44.495048,-187.46209,-48.05971,-13.227404,-21.275768,-0.72076718,23.436334,-1.7465516,0.18405879
713.27,-0.84316889,0.27595227,-11.037544,62.760061,4.3386307,-3.5988935,7.5651787,0.10927329,-123.41868,44.368026,-187.67808,-48.047668,-13.204586,-21.276267,-0.73183081,23.424733,-1.7306858,0.26234381
713.28,-0.78199408,0.25733211,-11.00244,61.65832,3.7763253,-2.8921308,8.1952912,0.14597228,-123.43212,44.240484,-187.89276,-48.101326,-13.186539,-21.27907,-0.74105474,23.418179,-1.7276154,0.2981281
713.29,-0.69282748,0.010049653,-11.077438,60.18778,3.6753546,-2.2518643,8.7992748,0.17825269,-123.4509,44.112828,-188.10787,-48.128975,-13.167533,-21.286705,-0.75387313,23.415869,-1.7401853,0.34601845
713.3,-0.83790619,-0.21045784,-11.451965,59.892373,3.880958,-2.1581296,9.3795184,0.22347883,-123.47253,43.984917,-188.32316,-48.077519,-13.147456,-21.28703,-0.76209769,23.406185,-1.7295657,0.39252141
713.31,-0.95003536,-0.36537699,-11.955557,60.512411,4.0128234,-1.9607442,9.9822379,0.26933118,-123.48141,43.857171,-188.53721,-48.033133,-13.133056,-21.28889,-0.77831598,23.400231,-1.734669,0.41287336
713.32,-0.86983657,-0.3544514,-12.57329,60.611969,3.9936645,-1.8032683,10.5982,0.30923562,-123.49159,43.729893,-188.74981,-48.064433,-13.109821,-21.287159,-0.80521663,23.386643,-1.7755413,0.44174083
713.33,-0.93399297,-0.27596762,-12.639929,59.555142,4.4436329,-1.8219879,11.215321,0.34990628,-123.50324,43.603469,-188.96227,-48.150067,-13.086485,-21.292349,-0.83340494,23.379605,-1.8215403,0.48161073
713.34,-0.8784652,-0.17914338,-12.133458,59.470134,5.5265234,-2.8906648,11.793341,0.39609136,-123.51352,43.477181,-189.17512,-48.195356,-13.062695,-21.300603,-0.86485499,23.375227,-1.8711822,0.52464348
713.35,-0.95924546,-0.056124121,-11.570941,60.249863,6.2637125,-4.3218609,12.362193,0.4614621,-123.51633,43.351112,-189.38767,-48.233343,-13.03783,-21.300236,-0.88048323,23.362166,-1.8623568,0.56292885
713.36,-0.85947754,-0.10428244,-11.289899,60.727291,6.4345024,-4.9403857,12.997677,0.55384316,-123.56926,43.226837,-189.60215,-48.282774,-13.012597,-21.306238,-0.88658958,23.354573,-1.8201021,0.67325642
713.37,-0.67155596,-0.18141847,-11.656247,59.601177,5.9824282,-4.7630619,13.624389,0.62437031,-123.61865,43.100853,-189.81627,-48.311382,-12.982392,-21.312348,-0.89674965,23.345154,-1.8121542,0.77994723
713.38,-0.67989395,-0.36261433,-12.188299,56.660528,5.7896289,-3.4690931,14.197039,0.68374378,-123.63108,42.973485,-190.03008,-48.318223,-12.96182,-21.321885,-0.9170056,23.343092,-1.8262945,0.82542088
713.39,-0.72852575,-0.58396717,-12.314715,54.358121,6.739359,-2.9233157,14.740986,0.74237757,-123.64712,42.846374,-190.2444,-48.332422,-12.9334,-21.330712,-0.94372212,23.336167,-1.86264,0.88619855
713.4,-0.99644047,-0.55745876,-11.931453,53.60351,7.9863541,-3.2682692,15.27133,0.8175935,-123.6523,42.719602,-190.45875,-48.362307,-12.904168,-21.33601,-0.96771836,23.324943,-1.8745072,0.93967928
713.41,-0.95620713,-0.6198665,-11.401123,53.60834,9.217961,-3.1806643,15.80448,0.92037331,-123.66312,42.593621,-190.67411,-48.4,-12.880147,-21.339406,-0.98353854,23.314577,-1.8399466,0.99980346
713.42,-0.77570321,-0.4800633,-10.839899,54.755152,10.53942,-2.9127559,16.344747,1.023046,-123.67482,42.46803,-190.88973,-48.527528,-12.84862,-21.34094,-0.98893428,23.299423,-1.7870348,1.0818118
713.43,-0.67402968,-0.17353641,-10.429409,58.179735,12.377741,-2.9153336,16.884319,1.1263112,-123.66307,42.343245,-191.1044,-48.726541,-12.825872,-21.350294,-0.99885667,23.295354,-1.7360495,1.1333679
713.44,-0.5092426,0.02942033,-10.541171,63.642559,14.539719,-3.3033642,17.469485,1.2607305,-123.64337,42.218783,-191.31996,-48.886419,-12.797178,-21.362079,-0.99595998,23.290418,-1.629828,1.2110526
713.45,-0.60094179,-0.010361395,-11.050535,69.612809,15.270847,-3.4017368,18.152048,1.4357956,-123.63698,42.095236,-191.53762,-48.966985,-12.763675,-21.371543,-0.99008997,23.282299,-1.4891596,1.3240138
713.46,-0.66376909,-0.25226758,-11.88278,73.535605,14.024144,-2.6243354,18.894447,1.6114948,-123.62495,41.972568,-191.75531,-49.02697,-12.72735,-21.388151,-1.0037376,23.279893,-1.4005242,1.4333295
713.47,-0.79145423,-0.30885612,-12.719288,74.295252,11.57238,-0.79286533,19.654525,1.7292348,-123.59553,41.850393,-191.97235,-49.091933,-12.692704,-21.396806,-1.0284542,23.272176,-1.3854962,1.4857933
713.48,-0.80813256,-0.12599308,-13.255082,73.34609,9.1236447,0.96963601,20.398028,1.8193322,-123.56294,41.730153,-192.19029,-49.162186,-12.653276,-21.409211,-1.0516683,23.265983,-1.3992238,1.544999
713.49,-0.67181427,0.28099365,-13.662588,71.69578,7.4047884,1.6951557,21.119814,1.8896334,-123.51251,41.610583,-192.40794,-49.177274,-12.601676,-21.423635,-1.0782093,23.254914,-1.4443774,1.6035437
713.5,-0.59347767,0.30782202,-13.838844,69.269444,6.0222377,1.7351262,21.835647,1.9415131,-123.46316,41.491145,-192.62471,-49.146614,-12.551347,-21.449364,-1.1097355,23.253619,-1.5228403,1.660889
713.51,-0.56401271,-0.012182602,-13.617189,65.730941,5.4510404,1.349266,22.527509,1.983095,-123.43378,41.372003,-192.84093,-49.155077,-12.496873,-21.474868,-1.1392876,23.250481,-1.6183776,1.7411258
713.52,-0.78110608,-0.33307573,-13.259309,61.891212,5.9343749,1.383979,23.164155,2.0205612,-123.41031,41.252886,-193.05706,-49.197145,-12.45077,-21.490794,-1.1659235,23.24445,-1.7022654,1.7997367
713.53,-0.70934963,-0.51110489,-13.024101,59.243892,7.1972788,1.9109704,23.747922,2.0763661,-123.37227,41.133471,-193.27333,-49.205814,-12.407645,-21.504426,-1.1884105,23.238066,-1.7498904,1.8472816
713.54,-0.56622258,-0.3668571,-12.989646,58.24567,8.5946786,2.5629404,24.3265,2.1400625,-123.31312,41.014154,-193.48908,-49.196097,-12.358127,-21.518624,-1.2099274,23.227793,-1.7868006,1.8920347
713.55,-0.4927465,-0.40742832,-12.798444,57.497574,9.2541206,3.6227841,24.917124,2.2136213,-123.2494,40.895068,-193.70474,-49.163077,-12.312402,-21.544126,-1.2317432,23.228501,-1.8165642,1.9421526
713.56,-0.43679939,-0.71069143,-12.307616,55.598492,9.7446956,5.3430169,25.502957,2.2903172,-123.17737,40.775951,-193.92005,-49.152071,-12.261032,-21.566237,-1.2516977,23.223201,-1.8409006,1.9944996
713.57,-0.66130259,-1.0347708,-11.74173,53.351232,10.267551,8.1614109,26.048547,2.3441438,-123.08075,40.656702,-194.1341,-49.183086,-12.220377,-21.578579,-1.2650819,23.213336,-1.8452596,1.9912152
713.58,-0.54920742,-1.2466538,-11.438758,52.492515,10.339474,11.128876,26.558804,2.3987751,-122.94677,40.536749,-194.34875,-49.165242,-12.185113,-21.591377,-1.2735006,23.206933,-1.8139802,1.9507019
713.59,-0.41931739,-0.96541509,-11.589159,53.625424,9.676633,12.97018,27.081098,2.4402575,-122.77254,40.416582,-194.56372,-49.143435,-12.143321,-21.600291,-1.2799235,23.19409,-1.7762268,1.878421
713.6,-0.42425811,-0.65547643,-11.71417,55.062809,7.8287459,13.763701,27.64181,2.4546668,-122.60243,40.297276,-194.77897,-49.173683,-12.104458,-21.622282,-1.2921336,23.194433,-1.7813306,1.8021222
713.61,-0.45028266,-0.47790559,-11.55792,55.529994,5.8491087,14.029424,28.22207,2.4513543,-122.45531,40.179002,-194.99511,-49.230361,-12.050676,-21.646051,-1.3014727,23.188914,-1.8242954,1.7727047
713.62,-0.75064195,-0.34815463,-11.118879,55.231764,4.6125844,14.419173,28.77512,2.4211582,-122.3143,40.061368,-195.21217,-49.276175,-12.00294,-21.662195,-1.3043046,23.179384,-1.8685097,1.7245899
713.63,-0.67329974,-0.3480354,-10.807736,54.505977,4.1518681,14.911422,29.323112,2.3833349,-122.16034,39.946628,-195.43121,-49.30039,-11.957406,-21.677899,-1.3027046,23.171267,-1.899804,1.6619208
713.64,-0.49562163,-0.16641752,-10.8387,53.549964,4.4445286,14.935104,29.884188,2.3436153,-122.00672,39.832706,-195.65061,-49.277101,-11.90686,-21.691766,-1.2951767,23.157656,-1.9245441,1.6122303
713.65,-0.42052071,-0.019101458,-10.850925,51.272392,5.0157185,14.627096,30.424131,2.3058911,-121.85682,39.719179,-195.87044,-49.254204,-11.859118,-21.718563,-1.2934101,23.157148,-1.9635359,1.568809
713.66,-0.35534425,-0.080472946,-10.743722,47.999832,6.3506752,14.452032,30.933234,2.2807372,-121.70703,39.605574,-196.09062,-49.244408,-11.805692,-21.743705,-1.2908855,23.153289,-1.9936359,1.5406424
713.67,-0.62420901,-0.17976988,-10.483507,45.344427,8.3139386,14.402299,31.392865,2.2610202,-121.5515,39.492152,-196.31077,-49.236471,-11.754483,-21.762462,-1.2815617,23.144547,-1.9937271,1.5089495
713.68,-0.58458767,-0.35472729,-10.284467,43.565684,10.27656,14.39343,31.83118,2.2671356,-121.37519,39.37896,-196.53036,-49.212818,-11.708671,-21.782098,-1.2729668,23.138661,-1.9552315,1.4638751
713.69,-0.41582412,-0.44900974,-10.393648,42.336086,11.565739,14.126441,32.275492,2.292199,-121.19015,39.266379,-196.74909,-49.20621,-11.656253,-21.7963,-1.2630009,23.123965,-1.8983817,1.4304956
713.7,-0.42467373,-0.45583109,-10.475978,40.128509,12.131702,13.729005,32.705423,2.3218797,-121.00398,39.153416,-196.96726,-49.250919,-11.61198,-21.82004,-1.2546871,23.122827,-1.8343085,1.3928728
713.71,-0.41146654,-0.46192743,-10.46004,36.918025,12.637423,13.44399,33.108918,2.3455926,-120.83021,39.040172,-197.18555,-49.267633,-11.561449,-21.844208,-1.2505111,23.119782,-1.7969509,1.3694312
713.72,-0.69933817,-0.3596829,-10.462926,33.851191,13.202863,13.013895,33.457621,2.3805019,-120.64907,38.927316,-197.40366,-49.254931,-11.509441,-21.860115,-1.240593,23.108279,-1.7302347,1.3503144
713.73,-0.7211224,-0.29102305,-10.39374,31.234676,13.559733,12.628972,33.78262,2.4254537,-120.45852,38.815106,-197.62097,-49.236271,-11.459091,-21.879164,-1.2292882,23.099616,-1.6465587,1.3334594
713.74,-0.55178973,-0.20732672,-10.575389,29.026444,13.040994,12.324774,34.098982,2.4742459,-120.28205,38.704161,-197.83784,-49.238227,-11.400846,-21.895868,-1.219536,23.084606,-1.5808866,1.343305
713.75,-0.49634875,-0.21825537,-10.790271,26.349476,12.397709,12.564775,34.388187,2.5114977,-120.11109,38.592544,-198.05479,-49.240101,-11.349316,-21.919527,-1.2086601,23.080394,-1.5192141,1.3482554
713.76,-0.46935684,-0.330593,-10.903124,23.862347,12.742121,13.631406,34.643867,2.5324332,-119.94639,38.481158,-198.2717,-49.215389,-11.291928,-21.944791,-1.202591,23.075043,-1.4921788,1.3558164
713.77,-0.67276902,-0.31627579,-11.100967,22.622207,14.101835,14.946388,34.8656,2.5534767,-119.75726,38.370009,-198.48862,-49.203752,-11.235124,-21.964543,-1.1973397,23.065837,-1.448054,1.3368902
713.78,-0.63759731,-0.34768859,-11.367668,22.677266,15.871236,16.413625,35.094255,2.5899321,-119.53519,38.259618,-198.70645,-49.176939,-11.179421,-21.983481,-1.1915058,23.057174,-1.3694898,1.2986698
713.79,-0.47742835,-0.30156976,-11.85324,22.913872,17.403308,18.118497,35.339649,2.6336083,-119.29924,38.151196,-198.92554,-49.180582,-11.114604,-22.004103,-1.1865227,23.046406,-1.2937017,1.2728341
713.8,-0.43172266,-0.28088108,-12.39741,22.185055,19.170041,19.51935,35.591876,2.6693022,-119.04637,38.043723,-199.14571,-49.218625,-11.053912,-22.032677,-1.1907501,23.046363,-1.2324322,1.2171786
713.81,-0.42041994,-0.39171071,-12.873382,21.426547,21.556748,20.057648,35.819621,2.699217,-118.75809,37.936665,-199.36621,-49.244399,-10.986593,-22.061292,-1.1979933,23.043589,-1.1686106,1.1371279
713.82,-0.63691358,-0.42259219,-13.411883,21.193989,23.865197,19.881721,36.02672,2.768411,-118.45276,37.830359,-199.58707,-49.307741,-10.915926,-22.084851,-1.206222,23.035757,-1.0658196,1.0672772
713.83,-0.67200995,-0.52965385,-13.990611,21.838776,25.298633,19.052199,36.262324,2.8710441,-118.14999,37.724735,-199.80768,-49.338137,-10.845345,-22.111135,-1.2202826,23.029537,-0.9509963,1.0135488
713.84,-0.54733269,-0.59609757,-14.722936,21.785026,25.467022,18.354544,36.503646,2.9634294,-117.84235,37.617864,-200.02738,-49.381182,-10.764876,-22.135907,-1.2417266,23.018763,-0.86630404,0.9525926
713.85,-0.59022268,-0.6475838,-15.386759,20.736564,25.105126,17.650813,36.749228,3.0579667,-117.54495,37.510403,-200.24722,-49.44024,-10.686334,-22.165524,-1.2669969,23.01502,-0.79192331,0.89583258
713.86,-0.60295874,-0.66635743,-15.722991,21.012633,24.78284,16.365039,36.94986,3.1528416,-117.25816,37.403746,-200.46697,-49.487997,-10.601543,-22.19883,-1.2996198,23.011372,-0.74881059,0.85332836
